,School ID,Student ID,Test,Answers,Score
98,104,3,Chemistry,"['C', 'C', 'D', 'C', 'D', 'B', 'A', 'B', 'D', 'C', 'E', 'C', 'B', 'A', 'D', 'E', 'A', 'A', 'A', 'D', 'B', 'C', 'C', 'E', 'B', 'C', 'C', 'E', 'C', 'C', 'D', 'E', 'C', 'E', 'B', 'E', 'D', 'B', 'E', 'B', 'D', 'C', 'E', 'C', 'E', 'A', 'E', 'C', 'C', 'C', 'B', 'E', 'E', 'A', 'A', 'B', 'E', 'A', 'D', 'B']",12
99,104,4,Chemistry,"['A', 'D', 'C', 'D', 'C', 'B', 'A', 'E', 'E', 'E', 'E', 'D', 'C', 'D', 'D', 'A', 'B', 'D', 'C', 'A', 'E', 'C', 'E', 'C', 'D', 'E', 'A', 'B', 'E', 'B', 'A', 'E', 'C', 'D', 'C', 'D', 'B', 'B', 'D', 'E', 'E', 'A', 'E', 'C', 'E', 'C', 'D', 'B', 'B', 'E', 'A', 'E', 'E', 'C', 'C', 'C', 'D', 'D', 'A', 'C']",13
100,104,5,Chemistry,"['B', 'B', 'B', 'D', 'B', 'D', 'E', 'B', 'B', 'D', 'B', 'E', 'C', 'D', 'D', 'D', 'E', 'E', 'B', 'A', 'A', 'A', 'C', 'E', 'D', 'E', 'E', 'C', 'B', 'D', 'C', 'D', 'C', 'D', 'E', 'B', 'E', 'A', 'A', 'A', 'A', 'E', 'B', 'C', 'D', 'D', 'A', 'C', 'B', 'A', 'B', 'A', 'E', 'A', 'C', 'E', 'A', 'D', 'E', 'D']",13
101,104,6,Chemistry,"['B', 'E', 'E', 'D', 'E', 'E', 'C', 'B', 'B', 'D', 'B', 'C', 'E', 'C', 'B', 'C', 'C', 'E', 'E', 'D', 'D', 'C', 'E', 'C', 'B', 'C', 'B', 'C', 'B', 'E', 'A', 'B', 'E', 'A', 'C', 'E', 'D', 'C', 'D', 'D', 'B', 'D', 'D', 'C', 'B', 'D', 'B', 'B', 'E', 'A', 'A', 'E', 'D', 'B', 'E', 'B', 'C', 'C', 'B', 'B']",10
102,104,7,Chemistry,"['D', 'B', 'D', 'E', 'A', 'B', 'B', 'E', 'A', 'B', 'E', 'D', 'E', 'C', 'E', 'D', 'E', 'A', 'A', 'C', 'D', 'A', 'B', 'D', 'B', 'A', 'D', 'B', 'D', 'C', 'B', 'A', 'C', 'C', 'B', 'E', 'C', 'E', 'B', 'D', 'C', 'D', 'D', 'D', 'A', 'A', 'D', 'A', 'B', 'C', 'A', 'A', 'C', 'C', 'E', 'D', 'E', 'A', 'C', 'A']",8
103,104,8,Chemistry,"['D', 'C', 'D', 'C', 'E', 'D', 'E', 'B', 'C', 'B', 'D', 'A', 'B', 'B', 'D', 'D', 'C', 'A', 'D', 'D', 'E', 'D', 'E', 'B', 'E', 'E', 'B', 'B', 'C', 'B', 'C', 'D', 'B', 'E', 'A', 'B', 'B', 'B', 'D', 'E', 'A', 'B', 'B', 'B', 'E', 'A', 'C', 'A', 'D', 'D', 'A', 'A', 'E', 'C', 'C', 'D', 'B', 'A', 'E', 'E']",10
104,104,9,Chemistry,"['E', 'E', 'E', 'E', 'B', 'A', 'B', 'D', 'D', 'A', 'C', 'E', 'A', 'B', 'C', 'D', 'E', 'A', 'D', 'C', 'A', 'B', 'C', 'A', 'B', 'E', 'E', 'C', 'A', 'C', 'E', 'B', 'A', 'E', 'E', 'B', 'D', 'C', 'C', 'B', 'A', 'D', 'E', 'D', 'E', 'B', 'D', 'A', 'E', 'A', 'E', 'D', 'B', 'B', 'C', 'D', 'D', 'E', 'A', 'D']",9
105,104,10,Chemistry,"['E', 'D', 'D', 'E', 'E', 'E', 'A', 'A', 'B', 'D', 'B', 'D', 'A', 'C', 'A', 'A', 'B', 'D', 'A', 'C', 'E', 'E', 'C', 'A', 'E', 'A', 'C', 'A', 'C', 'B', 'B', 'C', 'B', 'A', 'D', 'C', 'C', 'C', 'D', 'A', 'C', 'D', 'E', 'C', 'C', 'B', 'B', 'E', 'B', 'E', 'D', 'A', 'A', 'D', 'A', 'B', 'E', 'E', 'E', 'B']",10
106,104,11,Chemistry,"['D', 'D', 'C', 'E', 'C', 'E', 'A', 'E', 'C', 'A', 'B', 'B', 'C', 'A', 'B', 'A', 'C', 'E', 'B', 'E', 'C', 'E', 'B', 'D', 'C', 'A', 'A', 'A', 'A', 'D', 'E', 'A', 'C', 'C', 'B', 'E', 'E', 'E', 'B', 'B', 'D', 'A', 'D', 'D', 'C', 'C', 'C', 'D', 'A', 'E', 'C', 'E', 'C', 'C', 'A', 'C', 'A', 'D', 'E', 'C']",8
107,104,12,Chemistry,"['C', 'A', 'A', 'B', 'D', 'B', 'C', 'B', 'C', 'D', 'E', 'A', 'C', 'E', 'E', 'B', 'C', 'A', 'B', 'D', 'A', 'E', 'C', 'E', 'B', 'B', 'B', 'B', 'B', 'A', 'A', 'A', 'E', 'D', 'A', 'C', 'A', 'B', 'C', 'C', 'B', 'E', 'A', 'B', 'E', 'C', 'A', 'B', 'A', 'E', 'A', 'C', 'B', 'E', 'D', 'D', 'A', 'C', 'E', 'E']",12
108,104,1,Biology,"['C', 'B', 'C', 'C', 'B', 'C', 'E', 'B', 'E', 'B', 'D', 'B', 'C', 'D', 'A', 'D', 'D', 'C', 'B', 'B', 'D', 'C', 'A', 'D', 'C', 'B', 'A', 'B', 'D', 'D', 'B', 'C', 'C', 'B', 'A', 'E', 'B', 'C', 'E', 'B', 'E', 'B', 'B', 'B', 'E', 'D', 'E', 'A', 'B', 'A', 'B', 'B', 'D', 'B', 'E', 'A', 'C', 'E', 'D', 'E', 'C', 'C', 'B', 'D', 'A', 'A', 'D', 'E', 'B', 'D', 'E', 'E', 'E', 'E', 'B', 'D', 'E', 'D', 'C', 'A', 'E', 'A', 'A', 'D', 'D', 'B', 'D', 'D', 'E', 'C', 'B', 'C', 'B', 'A', 'D', 'D', 'A', 'C', 'C', 'C']",25
109,104,2,Biology,"['B', 'B', 'C', 'E', 'A', 'D', 'D', 'D', 'A', 'C', 'A', 'A', 'D', 'D', 'B', 'A', 'A', 'C', 'C', 'D', 'C', 'C', 'D', 'A', 'C', 'E', 'E', 'E', 'D', 'A', 'C', 'E', 'D', 'A', 'E', 'E', 'E', 'D', 'B', 'E', 'D', 'C', 'C', 'E', 'C', 'A', 'C', 'B', 'B', 'D', 'A', 'D', 'D', 'B', 'C', 'A', 'C', 'C', 'E', 'E', 'D', 'C', 'A', 'A', 'B', 'B', 'E', 'C', 'A', 'C', 'C', 'D', 'C', 'B', 'D', 'E', 'D', 'E', 'B', 'B', 'E', 'E', 'B', 'D', 'E', 'B', 'C', 'D', 'A', 'D', 'D', 'B', 'E', 'D', 'C', 'E', 'B', 'E', 'B', 'C']",16
110,104,3,Biology,"['B', 'A', 'B', 'A', 'A', 'C', 'D', 'C', 'C', 'D', 'D', 'E', 'A', 'B', 'E', 'D', 'C', 'B', 'C', 'C', 'D', 'A', 'A', 'D', 'E', 'C', 'B', 'E', 'E', 'B', 'C', 'C', 'E', 'E', 'D', 'A', 'C', 'B', 'D', 'B', 'D', 'B', 'C', 'A', 'E', 'B', 'E', 'D', 'E', 'A', 'E', 'A', 'B', 'D', 'E', 'B', 'E', 'C', 'D', 'E', 'C', 'C', 'A', 'C', 'A', 'C', 'B', 'E', 'A', 'D', 'C', 'B', 'D', 'C', 'D', 'A', 'E', 'D', 'E', 'E', 'B', 'B', 'A', 'C', 'B', 'D', 'D', 'D', 'E', 'A', 'A', 'E', 'E', 'B', 'D', 'B', 'A', 'B', 'E', 'C']",22
111,104,4,Biology,"['E', 'D', 'A', 'A', 'C', 'C', 'A', 'A', 'E', 'A', 'D', 'D', 'D', 'E', 'A', 'E', 'B', 'D', 'B', 'E', 'D', 'E', 'A', 'C', 'B', 'C', 'E', 'D', 'B', 'E', 'E', 'A', 'A', 'C', 'E', 'A', 'C', 'D', 'D', 'A', 'C', 'A', 'C', 'C', 'B', 'B', 'D', 'A', 'E', 'B', 'C', 'B', 'E', 'E', 'C', 'C', 'D', 'D', 'B', 'C', 'B', 'D', 'C', 'A', 'C', 'A', 'C', 'B', 'D', 'B', 'D', 'D', 'D', 'A', 'E', 'A', 'E', 'C', 'A', 'E', 'D', 'C', 'C', 'E', 'C', 'B', 'C', 'E', 'D', 'A', 'C', 'E', 'E', 'D', 'C', 'D', 'D', 'C', 'B', 'D']",14
112,104,5,Biology,"['D', 'E', 'D', 'A', 'B', 'E', 'D', 'E', 'A', 'C', 'D', 'E', 'C', 'E', 'A', 'E', 'B', 'C', 'C', 'C', 'D', 'C', 'C', 'B', 'E', 'B', 'B', 'D', 'E', 'C', 'B', 'C', 'D', 'B', 'C', 'B', 'B', 'C', 'E', 'B', 'E', 'A', 'C', 'D', 'C', 'A', 'E', 'E', 'B', 'B', 'B', 'D', 'B', 'B', 'C', 'E', 'D', 'C', 'D', 'C', 'C', 'C', 'D', 'A', 'C', 'A', 'E', 'B', 'A', 'E', 'B', 'E', 'C', 'E', 'E', 'D', 'B', 'B', 'C', 'A', 'E', 'B', 'C', 'B', 'E', 'E', 'D', 'E', 'C', 'A', 'D', 'E', 'B', 'B', 'C', 'D', 'B', 'E', 'A', 'A']",21
113,104,6,Biology,"['A', 'B', 'B', 'C', 'B', 'C', 'A', 'A', 'B', 'C', 'E', 'C', 'D', 'C', 'B', 'B', 'C', 'C', 'B', 'D', 'E', 'E', 'E', 'C', 'A', 'B', 'D', 'A', 'A', 'C', 'A', 'B', 'E', 'E', 'B', 'D', 'C', 'D', 'C', 'E', 'A', 'B', 'C', 'B', 'D', 'E', 'C', 'D', 'E', 'B', 'D', 'A', 'A', 'D', 'E', 'D', 'D', 'A', 'D', 'A', 'A', 'C', 'E', 'C', 'A', 'D', 'A', 'A', 'D', 'C', 'A', 'B', 'B', 'B', 'B', 'A', 'B', 'E', 'D', 'B', 'C', 'D', 'A', 'B', 'E', 'A', 'B', 'E', 'A', 'E', 'A', 'C', 'A', 'C', 'A', 'E', 'D', 'C', 'C', 'B']",19
114,104,7,Biology,"['D', 'C', 'A', 'D', 'E', 'A', 'C', 'B', 'A', 'C', 'A', 'C', 'E', 'A', 'D', 'B', 'B', 'E', 'D', 'D', 'C', 'C', 'A', 'C', 'B', 'B', 'C', 'E', 'A', 'D', 'B', 'A', 'C', 'D', 'B', 'B', 'C', 'D', 'C', 'B', 'E', 'D', 'B', 'D', 'C', 'D', 'D', 'D', 'E', 'E', 'D', 'E', 'A', 'B', 'D', 'C', 'D', 'B', 'C', 'A', 'A', 'B', 'D', 'C', 'C', 'E', 'D', 'C', 'B', 'D', 'B', 'D', 'B', 'A', 'A', 'E', 'B', 'B', 'D', 'D', 'D', 'B', 'C', 'E', 'B', 'A', 'D', 'A', 'E', 'D', 'B', 'E', 'B', 'E', 'C', 'E', 'B', 'B', 'E', 'E']",16
115,104,8,Biology,"['B', 'B', 'D', 'D', 'D', 'E', 'A', 'E', 'A', 'B', 'B', 'C', 'D', 'E', 'C', 'A', 'E', 'C', 'E', 'B', 'B', 'A', 'E', 'E', 'E', 'C', 'C', 'D', 'B', 'B', 'C', 'B', 'C', 'C', 'E', 'A', 'B', 'B', 'B', 'C', 'A', 'E', 'C', 'B', 'A', 'C', 'B', 'E', 'E', 'B', 'D', 'E', 'C', 'A', 'E', 'E', 'D', 'B', 'B', 'B', 'B', 'C', 'C', 'B', 'D', 'D', 'D', 'B', 'A', 'A', 'B', 'D', 'C', 'B', 'A', 'A', 'A', 'D', 'B', 'A', 'D', 'E', 'A', 'B', 'C', 'B', 'D', 'A', 'E', 'A', 'A', 'B', 'B', 'E', 'C', 'A', 'B', 'C', 'A', 'E']",13
116,104,9,Biology,"['A', 'E', 'D', 'C', 'A', 'C', 'E', 'C', 'B', 'B', 'D', 'B', 'E', 'E', 'A', 'E', 'D', 'B', 'C', 'D', 'E', 'C', 'E', 'E', 'C', 'B', 'B', 'D', 'A', 'C', 'D', 'E', 'C', 'A', 'D', 'A', 'C', 'B', 'D', 'E', 'A', 'D', 'D', 'C', 'B', 'A', 'A', 'E', 'E', 'C', 'C', 'B', 'B', 'D', 'E', 'C', 'C', 'E', 'A', 'A', 'B', 'C', 'E', 'B', 'D', 'D', 'A', 'C', 'A', 'E', 'B', 'B', 'E', 'E', 'A', 'A', 'D', 'E', 'E', 'B', 'B', 'B', 'A', 'D', 'B', 'B', 'B', 'E', 'E', 'D', 'B', 'E', 'C', 'A', 'B', 'A', 'B', 'D', 'E', 'D']",13
117,104,10,Biology,"['E', 'D', 'B', 'D', 'E', 'E', 'E', 'B', 'E', 'A', 'B', 'D', 'C', 'B', 'B', 'C', 'A', 'D', 'B', 'E', 'E', 'E', 'B', 'B', 'E', 'A', 'C', 'C', 'C', 'E', 'A', 'A', 'A', 'D', 'C', 'B', 'B', 'B', 'E', 'C', 'D', 'C', 'B', 'D', 'B', 'D', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'E', 'B', 'A', 'E', 'B', 'D', 'E', 'A', 'A', 'C', 'D', 'E', 'E', 'A', 'A', 'B', 'A', 'C', 'E', 'C', 'C', 'A', 'C', 'B', 'B', 'D', 'E', 'D', 'E', 'D', 'A', 'E', 'A', 'D', 'C', 'C', 'C', 'D', 'A', 'D', 'B', 'E', 'B', 'B', 'B', 'B']",19
118,104,11,Biology,"['D', 'D', 'D', 'C', 'C', 'D', 'C', 'B', 'C', 'D', 'D', 'B', 'B', 'D', 'A', 'C', 'C', 'C', 'E', 'D', 'A', 'E', 'A', 'B', 'E', 'B', 'C', 'B', 'C', 'D', 'B', 'D', 'C', 'A', 'D', 'C', 'A', 'C', 'E', 'E', 'D', 'B', 'B', 'B', 'B', 'C', 'D', 'B', 'E', 'D', 'C', 'B', 'A', 'B', 'E', 'C', 'A', 'E', 'E', 'D', 'C', 'C', 'A', 'D', 'A', 'E', 'A', 'E', 'A', 'B', 'C', 'A', 'B', 'E', 'E', 'D', 'C', 'D', 'D', 'C', 'A', 'B', 'C', 'B', 'C', 'D', 'B', 'E', 'A', 'B', 'D', 'A', 'C', 'D', 'C', 'E', 'A', 'C', 'A', 'C']",19
119,104,12,Biology,"['C', 'E', 'E', 'B', 'B', 'A', 'D', 'B', 'A', 'A', 'B', 'D', 'D', 'A', 'D', 'C', 'B', 'B', 'A', 'A', 'B', 'A', 'D', 'A', 'D', 'E', 'A', 'D', 'A', 'B', 'E', 'E', 'B', 'C', 'A', 'E', 'A', 'A', 'E', 'E', 'A', 'E', 'E', 'C', 'A', 'C', 'E', 'A', 'B', 'D', 'B', 'E', 'C', 'E', 'A', 'B', 'A', 'B', 'A', 'E', 'C', 'D', 'B', 'B', 'E', 'D', 'C', 'B', 'A', 'C', 'D', 'E', 'B', 'A', 'C', 'B', 'E', 'D', 'C', 'B', 'C', 'A', 'A', 'E', 'A', 'A', 'E', 'B', 'B', 'B', 'E', 'A', 'C', 'A', 'E', 'B', 'E', 'C', 'E', 'D']",17
120,105,1,Chemistry,"['A', 'C', 'D', 'B', 'C', 'A', 'A', 'E', 'B', 'D', 'B', 'C', 'E', 'B', 'C', 'D', 'E', 'E', 'D', 'D', 'C', 'D', 'D', 'E', 'B', 'C', 'D', 'E', 'A', 'B', 'B', 'D', 'D', 'D', 'D', 'C', 'E', 'C', 'D', 'E', 'A', 'D', 'A', 'E', 'A', 'C', 'B', 'A', 'C', 'A', 'C', 'D', 'D', 'B', 'A', 'D', 'B', 'A', 'A', 'D']",11
121,105,2,Chemistry,"['C', 'B', 'B', 'E', 'D', 'C', 'E', 'D', 'E', 'A', 'A', 'E', 'D', 'B', 'D', 'A', 'B', 'B', 'C', 'B', 'C', 'A', 'B', 'C', 'C', 'B', 'D', 'E', 'E', 'D', 'D', 'D', 'E', 'E', 'C', 'E', 'C', 'B', 'C', 'C', 'C', 'A', 'D', 'C', 'D', 'A', 'B', 'D', 'A', 'E', 'E', 'D', 'A', 'C', 'A', 'E', 'D', 'A', 'E', 'B']",14
122,105,3,Chemistry,"['A', 'A', 'D', 'B', 'E', 'B', 'E', 'B', 'A', 'D', 'C', 'B', 'B', 'C', 'E', 'C', 'C', 'D', 'B', 'C', 'B', 'E', 'D', 'A', 'B', 'C', 'A', 'E', 'A', 'B', 'A', 'D', 'A', 'E', 'D', 'C', 'C', 'D', 'E', 'C', 'D', 'D', 'A', 'E', 'E', 'C', 'E', 'B', 'D', 'E', 'A', 'C', 'E', 'A', 'D', 'A', 'B', 'B', 'B', 'D']",12
123,105,4,Chemistry,"['E', 'C', 'B', 'D', 'B', 'D', 'D', 'D', 'B', 'B', 'B', 'A', 'E', 'D', 'B', 'C', 'A', 'B', 'B', 'B', 'D', 'A', 'B', 'C', 'E', 'D', 'C', 'A', 'B', 'D', 'A', 'E', 'B', 'E', 'D', 'C', 'E', 'B', 'A', 'C', 'A', 'D', 'A', 'C', 'C', 'B', 'B', 'C', 'B', 'D', 'E', 'E', 'E', 'B', 'E', 'D', 'B', 'B', 'D', 'D']",11
124,105,5,Chemistry,"['D', 'E', 'D', 'D', 'E', 'C', 'B', 'B', 'D', 'E', 'E', 'B', 'D', 'A', 'A', 'B', 'A', 'A', 'E', 'E', 'D', 'B', 'E', 'D', 'C', 'C', 'D', 'B', 'E', 'B', 'D', 'E', 'E', 'E', 'A', 'B', 'B', 'E', 'C', 'E', 'D', 'A', 'D', 'C', 'A', 'C', 'C', 'B', 'B', 'E', 'C', 'A', 'C', 'E', 'E', 'E', 'D', 'E', 'B', 'E']",9
125,105,6,Chemistry,"['A', 'C', 'E', 'E', 'B', 'A', 'D', 'C', 'A', 'D', 'B', 'C', 'D', 'A', 'E', 'B', 'C', 'A', 'A', 'B', 'D', 'D', 'A', 'B', 'D', 'E', 'B', 'A', 'A', 'A', 'D', 'C', 'B', 'C', 'A', 'B', 'A', 'D', 'E', 'B', 'E', 'B', 'D', 'C', 'A', 'D', 'B', 'C', 'D', 'A', 'C', 'B', 'C', 'B', 'D', 'A', 'D', 'D', 'E', 'A']",17
126,105,7,Chemistry,"['C', 'D', 'D', 'D', 'C', 'A', 'D', 'E', 'B', 'D', 'B', 'C', 'E', 'E', 'E', 'C', 'E', 'D', 'E', 'D', 'A', 'D', 'B', 'D', 'E', 'C', 'C', 'E', 'B', 'A', 'A', 'D', 'C', 'E', 'A', 'B', 'B', 'D', 'C', 'C', 'B', 'D', 'E', 'C', 'A', 'E', 'A', 'D', 'C', 'B', 'B', 'A', 'B', 'A', 'B', 'C', 'E', 'C', 'D', 'D']",16
127,105,8,Chemistry,"['B', 'E', 'B', 'C', 'D', 'C', 'D', 'E', 'B', 'B', 'C', 'C', 'A', 'C', 'A', 'C', 'A', 'B', 'E', 'B', 'A', 'C', 'B', 'D', 'A', 'D', 'D', 'D', 'A', 'A', 'E', 'D', 'C', 'D', 'A', 'E', 'B', 'A', 'E', 'C', 'C', 'E', 'B', 'C', 'D', 'A', 'B', 'E', 'E', 'C', 'C', 'B', 'E', 'C', 'E', 'A', 'B', 'E', 'C', 'C']",11
128,105,9,Chemistry,"['E', 'E', 'D', 'D', 'D', 'C', 'E', 'D', 'C', 'E', 'A', 'E', 'A', 'A', 'A', 'B', 'B', 'C', 'C', 'E', 'A', 'B', 'A', 'C', 'D', 'B', 'C', 'C', 'C', 'B', 'C', 'C', 'E', 'E', 'B', 'E', 'E', 'A', 'A', 'D', 'C', 'D', 'E', 'E', 'A', 'D', 'A', 'E', 'D', 'D', 'C', 'B', 'C', 'D', 'D', 'E', 'B', 'D', 'B', 'B']",11
129,105,10,Chemistry,"['C', 'E', 'A', 'A', 'A', 'A', 'B', 'E', 'B', 'E', 'B', 'A', 'C', 'E', 'D', 'E', 'B', 'B', 'A', 'B', 'D', 'A', 'E', 'C', 'B', 'E', 'A', 'C', 'A', 'B', 'D', 'D', 'C', 'A', 'B', 'C', 'E', 'D', 'C', 'B', 'A', 'D', 'B', 'B', 'B', 'E', 'C', 'B', 'D', 'C', 'C', 'B', 'A', 'A', 'B', 'A', 'E', 'C', 'B', 'D']",9
130,105,11,Chemistry,"['B', 'B', 'A', 'B', 'B', 'D', 'C', 'C', 'A', 'A', 'E', 'E', 'C', 'A', 'E', 'B', 'C', 'D', 'A', 'E', 'B', 'B', 'C', 'B', 'B', 'E', 'C', 'E', 'D', 'D', 'A', 'B', 'C', 'A', 'A', 'E', 'B', 'C', 'B', 'D', 'B', 'B', 'C', 'B', 'A', 'E', 'C', 'B', 'B', 'E', 'D', 'E', 'E', 'A', 'C', 'E', 'C', 'E', 'E', 'A']",9
131,105,12,Chemistry,"['E', 'B', 'B', 'A', 'C', 'D', 'D', 'A', 'D', 'B', 'B', 'B', 'D', 'A', 'C', 'A', 'D', 'A', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'C', 'E', 'A', 'E', 'B', 'A', 'C', 'A', 'C', 'B', 'D', 'D', 'A', 'A', 'C', 'D', 'A', 'E', 'D', 'E', 'B', 'C', 'E', 'A', 'E', 'E', 'D', 'C', 'C', 'D', 'D', 'E', 'B', 'C', 'E']",14
132,105,1,Mathematics,"['E', 'A', 'E', 'C', 'A', 'A', 'B', 'D', 'A', 'C', 'A', 'C', 'B', 'D', 'C', 'C', 'B', 'C', 'D', 'A', 'D', 'C', 'C', 'D', 'E', 'B', 'B', 'A', 'A', 'B', 'B', 'C', 'C', 'E', 'C', 'E', 'C', 'C', 'D', 'B']",9
133,105,2,Mathematics,"['C', 'D', 'E', 'B', 'D', 'B', 'C', 'C', 'E', 'E', 'E', 'B', 'C', 'B', 'C', 'A', 'C', 'A', 'B', 'E', 'E', 'B', 'E', 'B', 'B', 'B', 'E', 'B', 'C', 'E', 'E', 'D', 'D', 'E', 'E', 'C', 'B', 'C', 'E', 'D']",6
134,105,3,Mathematics,"['B', 'E', 'B', 'B', 'B', 'D', 'C', 'C', 'A', 'A', 'D', 'D', 'E', 'E', 'E', 'E', 'A', 'E', 'B', 'A', 'C', 'D', 'C', 'C', 'C', 'A', 'C', 'C', 'E', 'E', 'C', 'B', 'A', 'A', 'A', 'A', 'D', 'B', 'B', 'B']",10
135,105,4,Mathematics,"['D', 'C', 'E', 'A', 'B', 'B', 'A', 'A', 'B', 'C', 'E', 'D', 'D', 'C', 'A', 'B', 'D', 'E', 'C', 'E', 'E', 'E', 'B', 'A', 'D', 'B', 'E', 'A', 'E', 'B', 'E', 'B', 'B', 'A', 'E', 'A', 'C', 'B', 'A', 'C']",11
136,105,5,Mathematics,"['C', 'C', 'C', 'D', 'A', 'A', 'D', 'C', 'D', 'E', 'C', 'A', 'B', 'E', 'A', 'A', 'D', 'A', 'C', 'D', 'D', 'B', 'D', 'A', 'E', 'B', 'C', 'E', 'B', 'C', 'D', 'D', 'A', 'E', 'A', 'D', 'B', 'C', 'A', 'E']",8
137,105,6,Mathematics,"['D', 'B', 'C', 'E', 'E', 'C', 'E', 'D', 'E', 'D', 'C', 'A', 'E', 'B', 'A', 'C', 'B', 'B', 'E', 'A', 'A', 'E', 'B', 'A', 'A', 'C', 'B', 'C', 'B', 'D', 'B', 'A', 'E', 'C', 'C', 'E', 'A', 'C', 'E', 'D']",7
138,105,7,Mathematics,"['D', 'C', 'A', 'B', 'C', 'C', 'A', 'D', 'C', 'E', 'A', 'A', 'E', 'D', 'A', 'A', 'D', 'D', 'A', 'B', 'E', 'C', 'D', 'D', 'A', 'D', 'A', 'E', 'C', 'D', 'A', 'B', 'C', 'B', 'C', 'D', 'C', 'A', 'E', 'B']",8
139,105,8,Mathematics,"['C', 'B', 'C', 'C', 'B', 'E', 'C', 'A', 'E', 'E', 'D', 'D', 'A', 'C', 'C', 'B', 'B', 'D', 'E', 'A', 'A', 'D', 'D', 'C', 'E', 'B', 'B', 'C', 'C', 'E', 'A', 'C', 'A', 'D', 'A', 'A', 'D', 'B', 'D', 'C']",5
140,105,9,Mathematics,"['B', 'E', 'B', 'A', 'A', 'C', 'C', 'C', 'B', 'E', 'A', 'A', 'D', 'A', 'A', 'E', 'E', 'A', 'B', 'B', 'A', 'E', 'B', 'A', 'D', 'D', 'A', 'D', 'E', 'E', 'C', 'C', 'C', 'C', 'D', 'B', 'C', 'E', 'C', 'A']",12
141,105,10,Mathematics,"['A', 'A', 'A', 'E', 'B', 'D', 'A', 'E', 'C', 'D', 'C', 'A', 'D', 'C', 'B', 'C', 'A', 'A', 'B', 'C', 'A', 'A', 'D', 'B', 'C', 'C', 'B', 'B', 'E', 'C', 'A', 'C', 'A', 'B', 'D', 'A', 'D', 'B', 'E', 'C']",5
142,105,11,Mathematics,"['E', 'B', 'E', 'D', 'D', 'D', 'B', 'C', 'E', 'D', 'D', 'A', 'E', 'A', 'D', 'E', 'B', 'A', 'A', 'B', 'D', 'A', 'A', 'A', 'D', 'C', 'D', 'C', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D', 'E', 'C', 'A', 'D']",10
143,105,12,Mathematics,"['B', 'C', 'A', 'B', 'A', 'B', 'D', 'B', 'C', 'C', 'D', 'B', 'A', 'C', 'A', 'E', 'C', 'B', 'B', 'D', 'C', 'C', 'A', 'D', 'A', 'B', 'A', 'A', 'B', 'D', 'A', 'C', 'D', 'C', 'A', 'A', 'D', 'C', 'C', 'C']",7
144,341,5,Mathematics,"['D', 'D', 'B', 'A', 'C', 'B', 'D', 'A', 'C', 'D', 'C', 'E', 'C', 'A', 'A', 'D', 'C', 'D', 'C', 'C', 'D', 'E', 'C', 'B', 'D', 'E', 'C', 'B', 'B', 'E', 'E', 'E', 'C', 'C', 'D', 'A', 'E', 'A', 'E', 'D']",6
145,341,5,Chemistry,"['B', 'C', 'B', 'C', 'E', 'B', 'A', 'A', 'E', 'A', 'B', 'E', 'A', 'C', 'C', 'B', 'D', 'B', 'E', 'D', 'C', 'E', 'B', 'A', 'B', 'D', 'A', 'E', 'A', 'C', 'A', 'E', 'A', 'C', 'B', 'E', 'D', 'D', 'C', 'D', 'E', 'E', 'E', 'B', 'A', 'E', 'E', 'A', 'B', 'B', 'E', 'B', 'B', 'E', 'B', 'B', 'D', 'A', 'B', 'D']",9
146,326,2,Biology,"['B', 'D', 'E', 'A', 'D', 'B', 'C', 'D', 'C', 'E', 'D', 'B', 'C', 'B', 'A', 'C', 'C', 'D', 'B', 'B', 'A', 'D', 'E', 'A', 'E', 'E', 'C', 'E', 'A', 'A', 'C', 'C', 'D', 'C', 'C', 'D', 'D', 'B', 'A', 'D', 'C', 'D', 'B', 'D', 'B', 'E', 'B', 'E', 'E', 'A', 'A', 'C', 'C', 'C', 'D', 'A', 'D', 'A', 'D', 'C', 'B', 'E', 'A', 'C', 'A', 'A', 'E', 'A', 'B', 'A', 'E', 'C', 'E', 'E', 'A', 'E', 'B', 'B', 'B', 'C', 'E', 'C', 'B', 'E', 'B', 'C', 'B', 'E', 'D', 'E', 'A', 'B', 'D', 'C', 'A', 'D', 'E', 'E', 'B', 'C']",27
147,326,2,Computer Science,"['D', 'C', 'D', 'E', 'C', 'C', 'C', 'D', 'B', 'E', 'B', 'A', 'C', 'C', 'E', 'E', 'D', 'B', 'C', 'E', 'B', 'E', 'D', 'E', 'A', 'E', 'D', 'B', 'D', 'A', 'E', 'E', 'D', 'E', 'B', 'B', 'D', 'B', 'B', 'E', 'E', 'D', 'C', 'E', 'E', 'C', 'C', 'D', 'C', 'D', 'D', 'B', 'C', 'D', 'C', 'D', 'D', 'E', 'C', 'B', 'D', 'A', 'B', 'D', 'C', 'D', 'C', 'E', 'B', 'D', 'A', 'E', 'D', 'A', 'A', 'C', 'E', 'B', 'C', 'B', 'B', 'C', 'C', 'B', 'A', 'B', 'E', 'A', 'E', 'B', 'A', 'E', 'B', 'E', 'D', 'E', 'E', 'B', 'A', 'C']",21
